"leader","sample","date","firm","row","party","pop_sup","region","election_dates","recency","recency_num","poll_weight"
"NDP +11",1000,2022-11-30,"Probe Research",18,"NDP(MB)",13,"MB",2023-10-03,1087,1087,0.029091790801917
"NDP +11",1000,2022-11-30,"Probe Research",18,"PC(MB)",3,"MB",2023-10-03,1087,1087,0.029091790801917
"NDP +7",1000,2022-09-14,"Probe Research",19,"LIB(MB)",44,"MB",2023-10-03,1164,1164,0.0271673338502438
"NDP +7",1000,2022-09-14,"Probe Research",19,"MBG",37,"MB",2023-10-03,1164,1164,0.0271673338502438
"NDP +7",1000,2022-09-14,"Probe Research",19,"NDP(MB)",15,"MB",2023-10-03,1164,1164,0.0271673338502438
"NDP +7",1000,2022-09-14,"Probe Research",19,"PC(MB)",3,"MB",2023-10-03,1164,1164,0.0271673338502438
"NDP +2",468,2022-06-11,"Angus Reid Institute",20,"LIB(MB)",40,"MB",2023-10-03,1259,1259,0.0171829290331882
"NDP +2",468,2022-06-11,"Angus Reid Institute",20,"MBG",38,"MB",2023-10-03,1259,1259,0.0171829290331882
"NDP +2",468,2022-06-11,"Angus Reid Institute",20,"NDP(MB)",13,"MB",2023-10-03,1259,1259,0.0171829290331882
"NDP +2",468,2022-06-11,"Angus Reid Institute",20,"PC(MB)",3,"MB",2023-10-03,1259,1259,0.0171829290331882
"NDP +10",1000,2022-06-07,"Probe Research",21,"LIB(MB)",45,"MB",2023-10-03,1263,1263,0.0250378278714836
"NDP +10",1000,2022-06-07,"Probe Research",21,"MBG",35,"MB",2023-10-03,1263,1263,0.0250378278714836
"NDP +10",1000,2022-06-07,"Probe Research",21,"NDP(MB)",13,"MB",2023-10-03,1263,1263,0.0250378278714836
"NDP +10",1000,2022-06-07,"Probe Research",21,"PC(MB)",3,"MB",2023-10-03,1263,1263,0.0250378278714836
"NDP +10",1000,2022-03-16,"Probe Research",22,"LIB(MB)",44,"MB",2023-10-03,1346,1346,0.0234938904915927
"NDP +10",1000,2022-03-16,"Probe Research",22,"MBG",34,"MB",2023-10-03,1346,1346,0.0234938904915927
"NDP +10",1000,2022-03-16,"Probe Research",22,"NDP(MB)",15,"MB",2023-10-03,1346,1346,0.0234938904915927
"NDP +10",1000,2022-03-16,"Probe Research",22,"PC(MB)",2,"MB",2023-10-03,1346,1346,0.0234938904915927
"NDP +1",475,2022-03-13,"Angus Reid Institute",23,"LIB(MB)",40,"MB",2023-10-03,1349,1349,0.0161560375965184
"NDP +1",475,2022-03-13,"Angus Reid Institute",23,"MBG",39,"MB",2023-10-03,1349,1349,0.0161560375965184
"NDP +1",475,2022-03-13,"Angus Reid Institute",23,"NDP(MB)",14,"MB",2023-10-03,1349,1349,0.0161560375965184
"NDP +1",475,2022-03-13,"Angus Reid Institute",23,"PC(MB)",3,"MB",2023-10-03,1349,1349,0.0161560375965184
"NDP +6",407,2022-01-09,"Angus Reid Institute",24,"LIB(MB)",42,"MB",2023-10-03,1412,1412,0.014287706091949
"NDP +6",407,2022-01-09,"Angus Reid Institute",24,"MBG",36,"MB",2023-10-03,1412,1412,0.014287706091949
"NDP +6",407,2022-01-09,"Angus Reid Institute",24,"NDP(MB)",12,"MB",2023-10-03,1412,1412,0.014287706091949
"NDP +6",407,2022-01-09,"Angus Reid Institute",24,"PC(MB)",3,"MB",2023-10-03,1412,1412,0.014287706091949
"NDP +5",1000,2021-11-30,"Probe Research",25,"LIB(MB)",42,"MB",2023-10-03,1452,1452,0.021778771764245
"NDP +5",1000,2021-11-30,"Probe Research",25,"MBG",37,"MB",2023-10-03,1452,1452,0.021778771764245
"NDP +5",1000,2021-11-30,"Probe Research",25,"NDP(MB)",12,"MB",2023-10-03,1452,1452,0.021778771764245
"NDP +5",1000,2021-11-30,"Probe Research",25,"PC(MB)",4,"MB",2023-10-03,1452,1452,0.021778771764245
"NDP +5",435,2021-10-01,"Angus Reid Institute",26,"LIB(MB)",43,"MB",2023-10-03,1512,1512,0.0137940830784486
"NDP +5",435,2021-10-01,"Angus Reid Institute",26,"MBG",38,"MB",2023-10-03,1512,1512,0.0137940830784486
"NDP +5",435,2021-10-01,"Angus Reid Institute",26,"NDP(MB)",11,"MB",2023-10-03,1512,1512,0.0137940830784486
"NDP +5",435,2021-10-01,"Angus Reid Institute",26,"PC(MB)",4,"MB",2023-10-03,1512,1512,0.0137940830784486
"PC +9",500,2021-09-30,"Innovative Research",27,"LIB(MB)",32,"MB",2023-10-03,1513,1513,0.0147790348810297
"PC +9",500,2021-09-30,"Innovative Research",27,"MBG",41,"MB",2023-10-03,1513,1513,0.0147790348810297
"PC +9",500,2021-09-30,"Innovative Research",27,"NDP(MB)",18,"MB",2023-10-03,1513,1513,0.0147790348810297
"PC +9",500,2021-09-30,"Innovative Research",27,"PC(MB)",5,"MB",2023-10-03,1513,1513,0.0147790348810297
"NDP +7",1000,2021-09-27,"Probe Research",28,"LIB(MB)",42,"MB",2023-10-03,1516,1516,0.0208593513203719
"NDP +7",1000,2021-09-27,"Probe Research",28,"MBG",35,"MB",2023-10-03,1516,1516,0.0208593513203719
"NDP +7",1000,2021-09-27,"Probe Research",28,"NDP(MB)",12,"MB",2023-10-03,1516,1516,0.0208593513203719
"NDP +7",1000,2021-09-27,"Probe Research",28,"PC(MB)",3,"MB",2023-10-03,1516,1516,0.0208593513203719
"NDP +18",1000,2021-06-07,"Probe Research",29,"LIB(MB)",47,"MB",2023-10-03,1628,1628,0.0194243099518942
"NDP +18",1000,2021-06-07,"Probe Research",29,"MBG",29,"MB",2023-10-03,1628,1628,0.0194243099518942
"NDP +18",1000,2021-06-07,"Probe Research",29,"NDP(MB)",14,"MB",2023-10-03,1628,1628,0.0194243099518942
"NDP +18",1000,2021-06-07,"Probe Research",29,"PC(MB)",5,"MB",2023-10-03,1628,1628,0.0194243099518942
"NDP +3",398,2021-06-05,"Angus Reid Institute",30,"LIB(MB)",42,"MB",2023-10-03,1630,1630,0.0122392253639632
"NDP +3",398,2021-06-05,"Angus Reid Institute",30,"MBG",39,"MB",2023-10-03,1630,1630,0.0122392253639632
"NDP +3",398,2021-06-05,"Angus Reid Institute",30,"NDP(MB)",11,"MB",2023-10-03,1630,1630,0.0122392253639632
"NDP +3",398,2021-06-05,"Angus Reid Institute",30,"PC(MB)",4,"MB",2023-10-03,1630,1630,0.0122392253639632
"NDP +6",1000,2021-03-18,"Probe Research",31,"LIB(MB)",42,"MB",2023-10-03,1709,1709,0.0185036726750637
"NDP +6",1000,2021-03-18,"Probe Research",31,"MBG",36,"MB",2023-10-03,1709,1709,0.0185036726750637
"NDP +6",1000,2021-03-18,"Probe Research",31,"NDP(MB)",11,"MB",2023-10-03,1709,1709,0.0185036726750637
"NDP +6",1000,2021-03-18,"Probe Research",31,"PC(MB)",6,"MB",2023-10-03,1709,1709,0.0185036726750637
"NDP +4",1000,2020-11-30,"Probe Research",32,"LIB(MB)",41,"MB",2023-10-03,1817,1817,0.0174038396266834
"NDP +4",1000,2020-11-30,"Probe Research",32,"MBG",37,"MB",2023-10-03,1817,1817,0.0174038396266834
"NDP +4",1000,2020-11-30,"Probe Research",32,"NDP(MB)",14,"MB",2023-10-03,1817,1817,0.0174038396266834
"NDP +4",1000,2020-11-30,"Probe Research",32,"PC(MB)",6,"MB",2023-10-03,1817,1817,0.0174038396266834
"NDP +1",420,2020-11-27,"Angus Reid Institute",33,"LIB(MB)",40,"MB",2023-10-03,1820,1820,0.0112603854570985
"NDP +1",420,2020-11-27,"Angus Reid Institute",33,"MBG",39,"MB",2023-10-03,1820,1820,0.0112603854570985
"NDP +1",420,2020-11-27,"Angus Reid Institute",33,"NDP(MB)",12,"MB",2023-10-03,1820,1820,0.0112603854570985
"NDP +1",420,2020-11-27,"Angus Reid Institute",33,"PC(MB)",5,"MB",2023-10-03,1820,1820,0.0112603854570985
"PC +9",1000,2020-09-13,"Probe Research",34,"LIB(MB)",34,"MB",2023-10-03,1895,1895,0.0166874810562975
"PC +9",1000,2020-09-13,"Probe Research",34,"MBG",43,"MB",2023-10-03,1895,1895,0.0166874810562975
"PC +9",1000,2020-09-13,"Probe Research",34,"NDP(MB)",16,"MB",2023-10-03,1895,1895,0.0166874810562975
"PC +9",1000,2020-09-13,"Probe Research",34,"PC(MB)",5,"MB",2023-10-03,1895,1895,0.0166874810562975
"PC +13",1154,2020-08-06,"EKOS",35,"LIB(MB)",31,"MB",2023-10-03,1933,1933,0.017574017332088
"PC +13",1154,2020-08-06,"EKOS",35,"MBG",44,"MB",2023-10-03,1933,1933,0.017574017332088
"PC +13",1154,2020-08-06,"EKOS",35,"NDP(MB)",12,"MB",2023-10-03,1933,1933,0.017574017332088
"PC +13",1154,2020-08-06,"EKOS",35,"PC(MB)",9,"MB",2023-10-03,1933,1933,0.017574017332088
"PC +16",1694,2020-07-10,"EKOS",36,"LIB(MB)",27,"MB",2023-10-03,1960,1960,0.0209990975788333
"PC +16",1694,2020-07-10,"EKOS",36,"MBG",43,"MB",2023-10-03,1960,1960,0.0209990975788333
"PC +16",1694,2020-07-10,"EKOS",36,"NDP(MB)",18,"MB",2023-10-03,1960,1960,0.0209990975788333
"PC +16",1694,2020-07-10,"EKOS",36,"PC(MB)",7,"MB",2023-10-03,1960,1960,0.0209990975788333
"PC +2",1000,2020-06-08,"Probe Research",37,"LIB(MB)",36,"MB",2023-10-03,1992,1992,0.0158748878522509
"PC +2",1000,2020-06-08,"Probe Research",37,"MBG",38,"MB",2023-10-03,1992,1992,0.0158748878522509
"PC +2",1000,2020-06-08,"Probe Research",37,"NDP(MB)",18,"MB",2023-10-03,1992,1992,0.0158748878522509
"PC +2",1000,2020-06-08,"Probe Research",37,"PC(MB)",7,"MB",2023-10-03,1992,1992,0.0158748878522509
"PC +12",200,2020-06-02,"Innovative Research",38,"LIB(MB)",26,"MB",2023-10-03,1998,1998,0.0070781459578233
"PC +12",200,2020-06-02,"Innovative Research",38,"MBG",38,"MB",2023-10-03,1998,1998,0.0070781459578233
"PC +12",200,2020-06-02,"Innovative Research",38,"NDP(MB)",26,"MB",2023-10-03,1998,1998,0.0070781459578233
"PC +12",200,2020-06-02,"Innovative Research",38,"PC(MB)",10,"MB",2023-10-03,1998,1998,0.0070781459578233
"PC +9",430,2020-05-22,"Angus Reid Institute",39,"LIB(MB)",36,"MB",2023-10-03,2009,2009,0.010321772699516
"PC +9",430,2020-05-22,"Angus Reid Institute",39,"MBG",45,"MB",2023-10-03,2009,2009,0.010321772699516
"PC +9",430,2020-05-22,"Angus Reid Institute",39,"NDP(MB)",12,"MB",2023-10-03,2009,2009,0.010321772699516
"PC +9",430,2020-05-22,"Angus Reid Institute",39,"PC(MB)",6,"MB",2023-10-03,2009,2009,0.010321772699516
"PC +10",1000,2020-03-18,"Probe Research",40,"LIB(MB)",33,"MB",2023-10-03,2074,2074,0.0152472404058263
"PC +10",1000,2020-03-18,"Probe Research",40,"MBG",43,"MB",2023-10-03,2074,2074,0.0152472404058263
"PC +10",1000,2020-03-18,"Probe Research",40,"NDP(MB)",14,"MB",2023-10-03,2074,2074,0.0152472404058263
"PC +10",1000,2020-03-18,"Probe Research",40,"PC(MB)",8,"MB",2023-10-03,2074,2074,0.0152472404058263
"LIB +24",600,2025-10-27,"Abacus Data",1,"PC(NB)",29,"NB",2024-10-21,25,25,0.979795897113271
"LIB +24",600,2025-10-27,"Abacus Data",1,"LIB(NB)",53,"NB",2024-10-21,25,25,0.979795897113271
"LIB +24",600,2025-10-27,"Abacus Data",1,"NBG",11,"NB",2024-10-21,25,25,0.979795897113271
"LIB +24",600,2025-10-27,"Abacus Data",1,"PA",NA,"NB",2024-10-21,25,25,0.979795897113271
"LIB +24",600,2025-10-27,"Abacus Data",1,"NDP(NB)",3,"NB",2024-10-21,25,25,0.979795897113271
"LIB +9",2428,2024-10-19,"Forum Research",3,"PC(NB)",37,"NB",2024-10-21,398,398,0.123805879344271
"LIB +9",2428,2024-10-19,"Forum Research",3,"LIB(NB)",46,"NB",2024-10-21,398,398,0.123805879344271
"LIB +9",2428,2024-10-19,"Forum Research",3,"NBG",11,"NB",2024-10-21,398,398,0.123805879344271
"LIB +9",2428,2024-10-19,"Forum Research",3,"PA",2,"NB",2024-10-21,398,398,0.123805879344271
"LIB +9",2428,2024-10-19,"Forum Research",3,"NDP(NB)",3,"NB",2024-10-21,398,398,0.123805879344271
"LIB +10",724,2024-10-18,"Mainstreet Research",4,"PC(NB)",38,"NB",2024-10-21,399,399,0.0674367120154071
"LIB +10",724,2024-10-18,"Mainstreet Research",4,"LIB(NB)",48,"NB",2024-10-21,399,399,0.0674367120154071
"LIB +10",724,2024-10-18,"Mainstreet Research",4,"NBG",10,"NB",2024-10-21,399,399,0.0674367120154071
"LIB +10",724,2024-10-18,"Mainstreet Research",4,"PA",1,"NB",2024-10-21,399,399,0.0674367120154071
"LIB +10",724,2024-10-18,"Mainstreet Research",4,"NDP(NB)",NA,"NB",2024-10-21,399,399,0.0674367120154071
"LIB +2",500,2024-10-09,"Narrative Research [St. John only]",5,"PC(NB)",42,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +2",500,2024-10-09,"Narrative Research [St. John only]",5,"LIB(NB)",44,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +2",500,2024-10-09,"Narrative Research [St. John only]",5,"NBG",11,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +2",500,2024-10-09,"Narrative Research [St. John only]",5,"PA",0,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +2",500,2024-10-09,"Narrative Research [St. John only]",5,"NDP(NB)",3,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +19",500,2024-10-09,"Narrative Research [Moncton only]",6,"PC(NB)",31,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +19",500,2024-10-09,"Narrative Research [Moncton only]",6,"LIB(NB)",50,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +19",500,2024-10-09,"Narrative Research [Moncton only]",6,"NBG",14,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +19",500,2024-10-09,"Narrative Research [Moncton only]",6,"PA",0,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +19",500,2024-10-09,"Narrative Research [Moncton only]",6,"NDP(NB)",5,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +8",500,2024-10-09,"Narrative Research [Fredericton only]",7,"PC(NB)",35,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +8",500,2024-10-09,"Narrative Research [Fredericton only]",7,"LIB(NB)",43,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +8",500,2024-10-09,"Narrative Research [Fredericton only]",7,"NBG",22,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +8",500,2024-10-09,"Narrative Research [Fredericton only]",7,"PA",2,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +8",500,2024-10-09,"Narrative Research [Fredericton only]",7,"NDP(NB)",2,"NB",2024-10-21,408,408,0.0548055876838184
"LIB +7",906,2024-10-02,"Mainstreet Research",8,"PC(NB)",37,"NB",2024-10-21,415,415,0.0725297202086381
"LIB +7",906,2024-10-02,"Mainstreet Research",8,"LIB(NB)",44,"NB",2024-10-21,415,415,0.0725297202086381
"LIB +7",906,2024-10-02,"Mainstreet Research",8,"NBG",14,"NB",2024-10-21,415,415,0.0725297202086381
"LIB +7",906,2024-10-02,"Mainstreet Research",8,"PA",1,"NB",2024-10-21,415,415,0.0725297202086381
"LIB +7",906,2024-10-02,"Mainstreet Research",8,"NDP(NB)",NA,"NB",2024-10-21,415,415,0.0725297202086381
"LIB +2",609,2024-09-16,"Mainstreet Research",9,"PC(NB)",39,"NB",2024-10-21,431,431,0.0572573674211279
"LIB +2",609,2024-09-16,"Mainstreet Research",9,"LIB(NB)",41,"NB",2024-10-21,431,431,0.0572573674211279
"LIB +2",609,2024-09-16,"Mainstreet Research",9,"NBG",13,"NB",2024-10-21,431,431,0.0572573674211279
"LIB +2",609,2024-09-16,"Mainstreet Research",9,"PA",4,"NB",2024-10-21,431,431,0.0572573674211279
"LIB +2",609,2024-09-16,"Mainstreet Research",9,"NDP(NB)",NA,"NB",2024-10-21,431,431,0.0572573674211279
"LIB +11",400,2024-08-08,"Narrative Research",10,"PC(NB)",33,"NB",2024-10-21,470,470,0.0425531914893617
"LIB +11",400,2024-08-08,"Narrative Research",10,"LIB(NB)",44,"NB",2024-10-21,470,470,0.0425531914893617
"LIB +11",400,2024-08-08,"Narrative Research",10,"NBG",17,"NB",2024-10-21,470,470,0.0425531914893617
"LIB +11",400,2024-08-08,"Narrative Research",10,"PA",1,"NB",2024-10-21,470,470,0.0425531914893617
"LIB +11",400,2024-08-08,"Narrative Research",10,"NDP(NB)",4,"NB",2024-10-21,470,470,0.0425531914893617
"Tie",447,2024-07-30,"Nanos Research",11,"PC(NB)",36,"NB",2024-10-21,479,479,0.0441385689183006
"Tie",447,2024-07-30,"Nanos Research",11,"LIB(NB)",36,"NB",2024-10-21,479,479,0.0441385689183006
"Tie",447,2024-07-30,"Nanos Research",11,"NBG",14,"NB",2024-10-21,479,479,0.0441385689183006
"Tie",447,2024-07-30,"Nanos Research",11,"PA",5,"NB",2024-10-21,479,479,0.0441385689183006
"Tie",447,2024-07-30,"Nanos Research",11,"NDP(NB)",10,"NB",2024-10-21,479,479,0.0441385689183006
"LIB +3",400,2024-05-20,"Narrative Research",12,"PC(NB)",34,"NB",2024-10-21,550,550,0.0363636363636364
"LIB +3",400,2024-05-20,"Narrative Research",12,"LIB(NB)",37,"NB",2024-10-21,550,550,0.0363636363636364
"LIB +3",400,2024-05-20,"Narrative Research",12,"NBG",13,"NB",2024-10-21,550,550,0.0363636363636364
"LIB +3",400,2024-05-20,"Narrative Research",12,"PA",1,"NB",2024-10-21,550,550,0.0363636363636364
"LIB +3",400,2024-05-20,"Narrative Research",12,"NDP(NB)",13,"NB",2024-10-21,550,550,0.0363636363636364
"LIB +6",400,2024-02-15,"Narrative Research",13,"PC(NB)",34,"NB",2024-10-21,645,645,0.0310077519379845
"LIB +6",400,2024-02-15,"Narrative Research",13,"LIB(NB)",40,"NB",2024-10-21,645,645,0.0310077519379845
"LIB +6",400,2024-02-15,"Narrative Research",13,"NBG",15,"NB",2024-10-21,645,645,0.0310077519379845
"LIB +6",400,2024-02-15,"Narrative Research",13,"PA",2,"NB",2024-10-21,645,645,0.0310077519379845
"LIB +6",400,2024-02-15,"Narrative Research",13,"NDP(NB)",8,"NB",2024-10-21,645,645,0.0310077519379845
"LIB +6",400,2023-11-15,"Narrative Research",14,"PC(NB)",35,"NB",2024-10-21,737,737,0.0271370420624152
"LIB +6",400,2023-11-15,"Narrative Research",14,"LIB(NB)",41,"NB",2024-10-21,737,737,0.0271370420624152
"LIB +6",400,2023-11-15,"Narrative Research",14,"NBG",10,"NB",2024-10-21,737,737,0.0271370420624152
"LIB +6",400,2023-11-15,"Narrative Research",14,"PA",1,"NB",2024-10-21,737,737,0.0271370420624152
"LIB +6",400,2023-11-15,"Narrative Research",14,"NDP(NB)",13,"NB",2024-10-21,737,737,0.0271370420624152
"LIB +2",400,2023-08-12,"Narrative Research",15,"PC(NB)",36,"NB",2024-10-21,832,832,0.0240384615384615
"LIB +2",400,2023-08-12,"Narrative Research",15,"LIB(NB)",38,"NB",2024-10-21,832,832,0.0240384615384615
"LIB +2",400,2023-08-12,"Narrative Research",15,"NBG",16,"NB",2024-10-21,832,832,0.0240384615384615
"LIB +2",400,2023-08-12,"Narrative Research",15,"PA",1,"NB",2024-10-21,832,832,0.0240384615384615
"LIB +2",400,2023-08-12,"Narrative Research",15,"NDP(NB)",8,"NB",2024-10-21,832,832,0.0240384615384615
"Tie",400,2023-05-11,"Narrative Research",16,"PC(NB)",34,"NB",2024-10-21,925,925,0.0216216216216216
"Tie",400,2023-05-11,"Narrative Research",16,"LIB(NB)",34,"NB",2024-10-21,925,925,0.0216216216216216
"Tie",400,2023-05-11,"Narrative Research",16,"NBG",19,"NB",2024-10-21,925,925,0.0216216216216216
"Tie",400,2023-05-11,"Narrative Research",16,"PA",2,"NB",2024-10-21,925,925,0.0216216216216216
"Tie",400,2023-05-11,"Narrative Research",16,"NDP(NB)",10,"NB",2024-10-21,925,925,0.0216216216216216
"PC +2",450,2023-02-18,"Narrative Research",17,"PC(NB)",37,"NB",2024-10-21,1007,1007,0.0210657432329657
"PC +2",450,2023-02-18,"Narrative Research",17,"LIB(NB)",35,"NB",2024-10-21,1007,1007,0.0210657432329657
"PC +2",450,2023-02-18,"Narrative Research",17,"NBG",17,"NB",2024-10-21,1007,1007,0.0210657432329657
"PC +2",450,2023-02-18,"Narrative Research",17,"PA",2,"NB",2024-10-21,1007,1007,0.0210657432329657
"PC +2",450,2023-02-18,"Narrative Research",17,"NDP(NB)",9,"NB",2024-10-21,1007,1007,0.0210657432329657
"LIB +18",500,2022-12-20,"Léger",18,"PC(NB)",22,"NB",2024-10-21,1067,1067,0.0209565883551995
"LIB +18",500,2022-12-20,"Léger",18,"LIB(NB)",40,"NB",2024-10-21,1067,1067,0.0209565883551995
"LIB +18",500,2022-12-20,"Léger",18,"NBG",15,"NB",2024-10-21,1067,1067,0.0209565883551995
"LIB +18",500,2022-12-20,"Léger",18,"PA",9,"NB",2024-10-21,1067,1067,0.0209565883551995
"LIB +18",500,2022-12-20,"Léger",18,"NDP(NB)",12,"NB",2024-10-21,1067,1067,0.0209565883551995
"LIB +9",611,2022-11-15,"Narrative Research",19,"PC(NB)",30,"NB",2024-10-21,1102,1102,0.0224305028934814
"LIB +9",611,2022-11-15,"Narrative Research",19,"LIB(NB)",39,"NB",2024-10-21,1102,1102,0.0224305028934814
"LIB +9",611,2022-11-15,"Narrative Research",19,"NBG",18,"NB",2024-10-21,1102,1102,0.0224305028934814
"LIB +9",611,2022-11-15,"Narrative Research",19,"PA",2,"NB",2024-10-21,1102,1102,0.0224305028934814
"LIB +9",611,2022-11-15,"Narrative Research",19,"NDP(NB)",10,"NB",2024-10-21,1102,1102,0.0224305028934814
"LIB +11",525,2022-08-15,"Narrative Research",20,"PC(NB)",30,"NB",2024-10-21,1194,1194,0.0191900154730144
"LIB +11",525,2022-08-15,"Narrative Research",20,"LIB(NB)",41,"NB",2024-10-21,1194,1194,0.0191900154730144
"LIB +11",525,2022-08-15,"Narrative Research",20,"NBG",14,"NB",2024-10-21,1194,1194,0.0191900154730144
"LIB +11",525,2022-08-15,"Narrative Research",20,"PA",5,"NB",2024-10-21,1194,1194,0.0191900154730144
"LIB +11",525,2022-08-15,"Narrative Research",20,"NDP(NB)",11,"NB",2024-10-21,1194,1194,0.0191900154730144
"LIB +5",247,2022-06-11,"Angus Reid",21,"PC(NB)",31,"NB",2024-10-21,1259,1259,0.0124831085349497
"LIB +5",247,2022-06-11,"Angus Reid",21,"LIB(NB)",36,"NB",2024-10-21,1259,1259,0.0124831085349497
"LIB +5",247,2022-06-11,"Angus Reid",21,"NBG",14,"NB",2024-10-21,1259,1259,0.0124831085349497
"LIB +5",247,2022-06-11,"Angus Reid",21,"PA",5,"NB",2024-10-21,1259,1259,0.0124831085349497
"LIB +5",247,2022-06-11,"Angus Reid",21,"NDP(NB)",13,"NB",2024-10-21,1259,1259,0.0124831085349497
"Tie",607,2022-05-15,"Narrative Research",22,"PC(NB)",34,"NB",2024-10-21,1286,1286,0.0191581415159486
"Tie",607,2022-05-15,"Narrative Research",22,"LIB(NB)",34,"NB",2024-10-21,1286,1286,0.0191581415159486
"Tie",607,2022-05-15,"Narrative Research",22,"NBG",17,"NB",2024-10-21,1286,1286,0.0191581415159486
"Tie",607,2022-05-15,"Narrative Research",22,"PA",4,"NB",2024-10-21,1286,1286,0.0191581415159486
"Tie",607,2022-05-15,"Narrative Research",22,"NDP(NB)",9,"NB",2024-10-21,1286,1286,0.0191581415159486
"LIB +1",251,2022-03-13,"Angus Reid",23,"PC(NB)",31,"NB",2024-10-21,1349,1349,0.0117442398204261
"LIB +1",251,2022-03-13,"Angus Reid",23,"LIB(NB)",32,"NB",2024-10-21,1349,1349,0.0117442398204261
"LIB +1",251,2022-03-13,"Angus Reid",23,"NBG",15,"NB",2024-10-21,1349,1349,0.0117442398204261
"LIB +1",251,2022-03-13,"Angus Reid",23,"PA",13,"NB",2024-10-21,1349,1349,0.0117442398204261
"LIB +1",251,2022-03-13,"Angus Reid",23,"NDP(NB)",9,"NB",2024-10-21,1349,1349,0.0117442398204261
"PC +3",545,2022-02-19,"Narrative Research",24,"PC(NB)",34,"NB",2024-10-21,1371,1371,0.0170278884462856
"PC +3",545,2022-02-19,"Narrative Research",24,"LIB(NB)",31,"NB",2024-10-21,1371,1371,0.0170278884462856
"PC +3",545,2022-02-19,"Narrative Research",24,"NBG",16,"NB",2024-10-21,1371,1371,0.0170278884462856
"PC +3",545,2022-02-19,"Narrative Research",24,"PA",5,"NB",2024-10-21,1371,1371,0.0170278884462856
"PC +3",545,2022-02-19,"Narrative Research",24,"NDP(NB)",11,"NB",2024-10-21,1371,1371,0.0170278884462856
"LIB +11",216,2022-01-09,"Angus Reid",25,"PC(NB)",26,"NB",2024-10-21,1412,1412,0.0104085966407217
"LIB +11",216,2022-01-09,"Angus Reid",25,"LIB(NB)",37,"NB",2024-10-21,1412,1412,0.0104085966407217
"LIB +11",216,2022-01-09,"Angus Reid",25,"NBG",16,"NB",2024-10-21,1412,1412,0.0104085966407217
"LIB +11",216,2022-01-09,"Angus Reid",25,"PA",10,"NB",2024-10-21,1412,1412,0.0104085966407217
"LIB +11",216,2022-01-09,"Angus Reid",25,"NDP(NB)",8,"NB",2024-10-21,1412,1412,0.0104085966407217
"LIB +7",400,2021-12-05,"MQO Research",26,"PC(NB)",29,"NB",2024-10-21,1447,1447,0.0138217000691085
"LIB +7",400,2021-12-05,"MQO Research",26,"LIB(NB)",36,"NB",2024-10-21,1447,1447,0.0138217000691085
"LIB +7",400,2021-12-05,"MQO Research",26,"NBG",16,"NB",2024-10-21,1447,1447,0.0138217000691085
"LIB +7",400,2021-12-05,"MQO Research",26,"PA",5,"NB",2024-10-21,1447,1447,0.0138217000691085
"LIB +7",400,2021-12-05,"MQO Research",26,"NDP(NB)",11,"NB",2024-10-21,1447,1447,0.0138217000691085
"LIB +10",800,2021-11-17,"Narrative Research",27,"PC(NB)",28,"NB",2024-10-21,1465,1465,0.0193066697934894
"LIB +10",800,2021-11-17,"Narrative Research",27,"LIB(NB)",38,"NB",2024-10-21,1465,1465,0.0193066697934894
"LIB +10",800,2021-11-17,"Narrative Research",27,"NBG",14,"NB",2024-10-21,1465,1465,0.0193066697934894
"LIB +10",800,2021-11-17,"Narrative Research",27,"PA",5,"NB",2024-10-21,1465,1465,0.0193066697934894
"LIB +10",800,2021-11-17,"Narrative Research",27,"NDP(NB)",13,"NB",2024-10-21,1465,1465,0.0193066697934894
"LIB +19",1184,2021-11-05,"Stratcom",28,"PC(NB)",21,"NB",2024-10-21,1477,1477,0.0232967508924648
"LIB +19",1184,2021-11-05,"Stratcom",28,"LIB(NB)",40,"NB",2024-10-21,1477,1477,0.0232967508924648
"LIB +19",1184,2021-11-05,"Stratcom",28,"NBG",18,"NB",2024-10-21,1477,1477,0.0232967508924648
"LIB +19",1184,2021-11-05,"Stratcom",28,"PA",12,"NB",2024-10-21,1477,1477,0.0232967508924648
"LIB +19",1184,2021-11-05,"Stratcom",28,"NDP(NB)",NA,"NB",2024-10-21,1477,1477,0.0232967508924648
"Tie",265,2021-10-01,"Angus Reid",29,"PC(NB)",31,"NB",2024-10-21,1512,1512,0.0107664157381612
"Tie",265,2021-10-01,"Angus Reid",29,"LIB(NB)",31,"NB",2024-10-21,1512,1512,0.0107664157381612
"Tie",265,2021-10-01,"Angus Reid",29,"NBG",12,"NB",2024-10-21,1512,1512,0.0107664157381612
